Sub,Session,Procedure[Trial],,Condition,CueCued[SubTrial],CueUncued[SubTrial],Match[SubTrial],Name[SubTrial],Stimulus[SubTrial],Type trial,Stimulus.ACC,Stimulus..CRESP,Stimulus.RESP,Stimulus.RT
43,1,Block3,7,Cued,4,0,NONMATCH,v1,P,control,1,3,3,592
43,1,Block3,8,Cued,0,0,NONMATCH,0,O,control,1,3,3,810
43,1,Block3,9,Cued,0,0,NONMATCH,v2,C,4back,1,3,3,1118
43,1,Block3,10,Cued,2,0,NONMATCH,t1,Z,control,1,3,3,613
43,1,Block3,11,Cued,0,0,NONMATCH,v2,P,4back,1,3,3,783
43,1,Block3,12,Cued,0,0,NONMATCH,t2,Z,2back,0,3,4,867
43,1,Block3,13,Cued,4,0,NONMATCH,v1,T,control,1,3,3,497
43,1,Block3,14,Cued,0,0,NONMATCH,0,D,control,1,3,3,462
43,1,Block3,15,Cued,0,0,NONMATCH,0,G,control,1,3,3,465
43,1,Block3,16,Cued,0,0,NONMATCH,d1,K,control,1,3,3,582
43,1,Block3,17,Cued,0,0,NONMATCH,v2,T,4back,1,3,3,853
43,1,Block3,18,Cued,4,0,NONMATCH,v1,A,control,1,3,3,870
43,1,Block3,19,Cued,0,0,MATCH,d2,K,3back,0,4,3,587
43,1,Block3,20,Cued,0,0,NONMATCH,d1,Y,control,1,3,3,515
43,1,Block3,21,Cued,0,0,NONMATCH,0,U,control,1,3,3,652
43,1,Block3,22,Cued,0,0,NONMATCH,v2,A,4back,1,3,3,2305
43,1,Block3,23,Cued,0,0,MATCH,d2,Y,3back,1,4,4,933
43,1,Block3,24,Cued,0,0,NONMATCH,d1,B,control,1,3,3,634
43,1,Block3,25,Cued,0,0,NONMATCH,0,L,control,1,3,3,586
43,1,Block3,26,Cued,0,0,NONMATCH,0,S,control,1,3,3,602
43,1,Block3,27,Cued,0,0,MATCH,d2,B,3back,1,4,4,1022
43,1,Block3,28,Cued,0,0,NONMATCH,d1,M,control,1,3,3,520
43,1,Block3,29,Cued,0,0,NONMATCH,0,W,control,1,3,3,632
43,1,Block3,30,Cued,2,0,NONMATCH,t1,R,control,1,3,3,719
43,1,Block3,31,Cued,0,0,MATCH,d2,M,3back,1,4,4,854
43,1,Block3,32,Cued,0,0,NONMATCH,t2,R,2back,1,3,3,447
43,1,Block4,1,Cued,2,0,NONMATCH,t1,K,control,1,3,3,1273
43,1,Block4,2,Cued,4,0,NONMATCH,v1,A,control,1,3,3,526
43,1,Block4,3,Cued,0,0,NONMATCH,t2,K,2back,1,3,3,619
43,1,Block4,4,Cued,0,0,NONMATCH,0,U,control,1,3,3,849
43,1,Block4,5,Cued,0,0,NONMATCH,d1,S,control,1,3,3,891
43,1,Block4,6,Cued,0,0,NONMATCH,v2,A,4back,1,3,3,724
43,1,Block4,7,Cued,2,0,NONMATCH,t1,L,control,1,3,3,564
43,1,Block4,8,Cued,0,0,MATCH,d2,S,3back,1,4,4,545
43,1,Block4,9,Cued,0,0,NONMATCH,t2,L,2back,1,3,3,584
43,1,Block4,10,Cued,0,0,NONMATCH,0,R,control,1,3,3,562
43,1,Block4,11,Cued,2,0,NONMATCH,t1,M,control,1,3,3,690
43,1,Block4,12,Cued,2,0,NONMATCH,t1,T,control,1,3,3,497
43,1,Block4,13,Cued,0,0,NONMATCH,t2,M,2back,0,3,4,737
43,1,Block4,14,Cued,0,0,NONMATCH,t2,T,2back,1,3,3,737
43,1,Block4,15,Cued,0,0,NONMATCH,d1,D,control,1,3,3,563
43,1,Block4,16,Cued,0,0,NONMATCH,0,E,control,1,3,3,693
43,1,Block4,17,Cued,0,0,NONMATCH,0,O,control,1,3,3,729
43,1,Block4,18,Cued,0,0,MATCH,d2,D,3back,1,4,4,441
43,1,Block4,19,Cued,0,0,NONMATCH,d1,C,control,1,3,3,750
43,1,Block4,20,Cued,4,0,NONMATCH,v1,Z,control,1,3,3,563
43,1,Block4,21,Cued,4,0,NONMATCH,v1,G,control,1,3,3,528
43,1,Block4,22,Cued,0,0,MATCH,d2,C,3back,1,4,4,879
43,1,Block4,23,Cued,0,0,NONMATCH,d1,J,control,1,3,3,645
43,1,Block4,24,Cued,0,0,NONMATCH,v2,Z,4back,1,3,3,1595
43,1,Block4,25,Cued,0,0,NONMATCH,v2,G,4back,1,3,3,663
43,1,Block4,26,Cued,0,0,MATCH,d2,J,3back,1,4,4,465
43,1,Block4,27,Cued,4,0,NONMATCH,v1,Y,control,1,3,3,595
43,1,Block4,28,Cued,0,0,NONMATCH,0,W,control,1,3,3,514
43,1,Block4,29,Cued,0,0,NONMATCH,0,B,control,1,3,3,608
43,1,Block4,30,Cued,0,0,NONMATCH,0,H,control,1,3,3,490
43,1,Block4,31,Cued,0,0,NONMATCH,v2,Y,4back,1,3,3,862
43,1,Block4,32,Cued,0,0,NONMATCH,0,P,control,1,3,3,481
44,1,Block1,1,Uncued,4,0,NONMATCH,v1,K,control,1,4,4,528
44,1,Block1,2,Uncued,0,0,NONMATCH,0,P,control,1,4,4,377
44,1,Block1,3,Uncued,0,0,NONMATCH,0,C,control,1,4,4,443
44,1,Block1,4,Uncued,2,0,NONMATCH,t1,W,control,1,4,4,499
44,1,Block1,5,Uncued,0,0,NONMATCH,v2,K,4back,1,4,4,786
44,1,Block1,6,Uncued,0,0,NONMATCH,t2,W,2back,0,4,3,680
44,1,Block1,7,Uncued,0,0,NONMATCH,d1,H,control,1,4,4,473
44,1,Block1,8,Uncued,0,0,NONMATCH,0,S,control,1,4,4,734
44,1,Block1,9,Uncued,2,0,NONMATCH,t1,Y,control,1,4,4,671
44,1,Block1,10,Uncued,0,0,MATCH,d2,H,3back,0,3,4,696
44,1,Block1,11,Uncued,0,0,NONMATCH,t2,Y,2back,1,4,4,814
44,1,Block1,12,Uncued,0,0,NONMATCH,d1,L,control,1,4,4,946
44,1,Block1,13,Uncued,0,0,NONMATCH,0,G,control,1,4,4,843
44,1,Block1,14,Uncued,0,0,NONMATCH,d1,B,control,1,4,4,748
44,1,Block1,15,Uncued,0,0,MATCH,d2,L,3back,1,3,3,633
44,1,Block1,16,Uncued,0,0,NONMATCH,0,U,control,1,4,4,659
44,1,Block1,17,Uncued,0,0,MATCH,d2,B,3back,0,3,4,688
44,1,Block1,18,Uncued,0,0,NONMATCH,d1,D,control,1,4,4,532
44,1,Block1,19,Uncued,4,0,NONMATCH,v1,T,control,1,4,4,729
44,1,Block1,20,Uncued,0,0,NONMATCH,0,M,control,1,4,4,771
44,1,Block1,21,Uncued,0,0,MATCH,d2,D,3back,1,3,3,1202
44,1,Block1,22,Uncued,2,0,NONMATCH,t1,E,control,1,4,4,1704
44,1,Block1,23,Uncued,0,0,NONMATCH,v2,T,4back,1,4,4,839
44,1,Block1,24,Uncued,0,0,NONMATCH,t2,E,2back,0,4,3,967
44,1,Block1,25,Uncued,4,0,NONMATCH,v1,A,control,1,4,4,803
44,1,Block1,26,Uncued,2,0,NONMATCH,t1,Z,control,1,4,4,1013
44,1,Block1,27,Uncued,4,0,NONMATCH,v1,J,control,1,4,4,851
44,1,Block1,28,Uncued,0,0,NONMATCH,t2,Z,2back,1,4,4,1410
44,1,Block1,29,Uncued,0,0,NONMATCH,v2,A,4back,1,4,4,1702
44,1,Block1,30,Uncued,0,0,NONMATCH,0,R,control,1,4,4,949
44,1,Block1,31,Uncued,0,0,NONMATCH,v2,J,4back,0,4,3,919
44,1,Block1,32,Uncued,0,0,NONMATCH,0,O,control,1,4,4,685
44,1,Block2,1,Uncued,4,0,NONMATCH,v1,R,control,1,4,4,1614
44,1,Block2,2,Uncued,0,0,NONMATCH,0,O,control,1,4,4,539
44,1,Block2,3,Uncued,4,0,NONMATCH,v1,G,control,1,4,4,545
44,1,Block2,4,Uncued,0,0,NONMATCH,0,M,control,1,4,4,589
44,1,Block2,5,Uncued,0,0,NONMATCH,v2,R,4back,1,4,4,1188
44,1,Block2,6,Uncued,2,0,NONMATCH,t1,A,control,1,4,4,732
44,1,Block2,7,Uncued,0,0,NONMATCH,v2,G,4back,0,4,3,1452
44,1,Block2,8,Uncued,0,0,NONMATCH,t2,A,2back,0,4,3,1086
44,1,Block2,9,Uncued,2,0,NONMATCH,t1,E,control,1,4,4,939
44,1,Block2,10,Uncued,2,0,NONMATCH,t1,P,control,1,4,4,1364
44,1,Block2,11,Uncued,0,0,NONMATCH,t2,E,2back,1,4,4,1179
44,1,Block2,12,Uncued,0,0,NONMATCH,t2,P,2back,0,4,3,1861
44,1,Block2,13,Uncued,0,0,NONMATCH,d1,K,control,1,4,4,1146
44,1,Block2,14,Uncued,0,0,NONMATCH,0,U,control,1,4,4,904
44,1,Block2,15,Uncued,2,0,NONMATCH,t1,B,control,1,4,4,832
44,1,Block2,16,Uncued,0,0,MATCH,d2,K,3back,1,3,3,488
44,1,Block2,17,Uncued,0,0,NONMATCH,t2,B,2back,0,4,3,774
44,1,Block2,18,Uncued,0,0,NONMATCH,d1,L,control,1,4,4,642
44,1,Block2,19,Uncued,0,0,NONMATCH,0,C,control,1,4,4,895
44,1,Block2,20,Uncued,0,0,NONMATCH,d1,T,control,1,4,4,1079
44,1,Block2,21,Uncued,0,0,MATCH,d2,L,3back,1,3,3,473
44,1,Block2,22,Uncued,4,0,NONMATCH,v1,W,control,1,4,4,1153
44,1,Block2,23,Uncued,0,0,MATCH,d2,T,3back,1,3,3,480
44,1,Block2,24,Uncued,0,0,NONMATCH,0,J,control,1,4,4,1101
44,1,Block2,25,Uncued,4,0,NONMATCH,v1,Y,control,1,4,4,740
44,1,Block2,26,Uncued,0,0,NONMATCH,v2,W,4back,1,4,4,1435
44,1,Block2,27,Uncued,0,0,NONMATCH,0,D,control,1,4,4,1117
44,1,Block2,28,Uncued,0,0,NONMATCH,d1,Z,control,1,4,4,1129
44,1,Block2,29,Uncued,0,0,NONMATCH,v2,Y,4back,1,4,4,1147
44,1,Block2,30,Uncued,0,0,NONMATCH,0,S,control,1,4,4,851
44,1,Block2,31,Uncued,0,0,MATCH,d2,Z,3back,1,3,3,863
44,1,Block2,32,Uncued,0,0,NONMATCH,0,H,control,1,4,4,1093
44,1,Block3,1,Cued,0,0,NONMATCH,0,R,control,1,4,4,1432
44,1,Block3,2,Cued,4,0,NONMATCH,v1,B,control,1,4,4,1895
44,1,Block3,3,Cued,4,0,NONMATCH,v1,S,control,1,4,4,603
44,1,Block3,4,Cued,0,0,NONMATCH,0,P,control,1,4,4,1629
44,1,Block3,5,Cued,4,0,NONMATCH,v1,E,control,1,4,4,1600
44,1,Block3,6,Cued,0,0,NONMATCH,v2,B,4back,0,4,3,974
44,1,Block3,7,Cued,0,0,NONMATCH,v2,S,4back,0,4,3,481
44,1,Block3,8,Cued,2,0,NONMATCH,t1,Y,control,1,4,4,1924
44,1,Block3,9,Cued,0,0,NONMATCH,v2,E,4back,1,4,4,1294
44,1,Block3,10,Cued,0,0,NONMATCH,t2,Y,2back,1,4,4,572
44,1,Block3,11,Cued,2,0,NONMATCH,t1,U,control,1,4,4,806
44,1,Block3,12,Cued,0,0,NONMATCH,d1,G,control,1,4,4,1228
44,1,Block3,13,Cued,0,0,NONMATCH,t2,U,2back,1,4,4,812
44,1,Block3,14,Cued,0,0,NONMATCH,0,Z,control,1,4,4,1143
44,1,Block3,15,Cued,0,0,MATCH,d2,G,3back,0,3,4,1221
44,1,Block3,16,Cued,0,0,NONMATCH,d1,C,control,1,4,4,1147
44,1,Block3,17,Cued,0,0,NONMATCH,0,O,control,1,4,4,875
44,1,Block3,18,Cued,2,0,NONMATCH,t1,T,control,1,4,4,1125
44,1,Block3,19,Cued,0,0,MATCH,d2,C,3back,1,3,3,684
44,1,Block3,20,Cued,0,0,NONMATCH,t2,T,2back,1,4,4,688
44,1,Block3,21,Cued,0,0,NONMATCH,0,A,control,1,4,4,1204
44,1,Block3,22,Cued,4,0,NONMATCH,v1,H,control,1,4,4,963
44,1,Block3,23,Cued,2,0,NONMATCH,t1,D,control,1,4,4,1991
44,1,Block3,24,Cued,0,0,NONMATCH,d1,M,control,1,4,4,905
44,1,Block3,25,Cued,0,0,NONMATCH,t2,D,2back,1,4,4,1832
44,1,Block3,26,Cued,0,0,NONMATCH,v2,H,4back,0,4,3,1060
44,1,Block3,27,Cued,0,0,MATCH,d2,M,3back,0,3,4,1547
44,1,Block3,28,Cued,0,0,NONMATCH,0,W,control,0,4,3,777
44,1,Block3,29,Cued,0,0,NONMATCH,d1,L,control,1,4,4,555
44,1,Block3,30,Cued,0,0,NONMATCH,0,K,control,0,4,3,911
44,1,Block3,31,Cued,0,0,NONMATCH,0,J,control,0,4,3,978
44,1,Block3,32,Cued,0,0,MATCH,d2,L,3back,1,3,3,1124
44,1,Block4,1,Cued,0,0,NONMATCH,d1,E,control,1,4,4,843
44,1,Block4,2,Cued,0,0,NONMATCH,0,O,control,1,4,4,460
44,1,Block4,3,Cued,4,0,NONMATCH,v1,A,control,1,4,4,756
44,1,Block4,4,Cued,0,0,MATCH,d2,E,3back,1,3,3,970
44,1,Block4,5,Cued,0,0,NONMATCH,0,L,control,1,4,4,659
44,1,Block4,6,Cued,2,0,NONMATCH,t1,U,control,1,4,4,1106
44,1,Block4,7,Cued,0,0,NONMATCH,v2,A,4back,1,4,4,603
44,1,Block4,8,Cued,0,0,NONMATCH,t2,U,2back,0,4,3,811
44,1,Block4,9,Cued,0,0,NONMATCH,d1,H,control,1,4,4,1037
44,1,Block4,10,Cued,0,0,NONMATCH,0,D,control,1,4,4,1411
44,1,Block4,11,Cued,4,0,NONMATCH,v1,Z,control,1,4,4,1166
44,1,Block4,12,Cued,0,0,MATCH,d2,H,3back,1,3,3,497
44,1,Block4,13,Cued,0,0,NONMATCH,0,M,control,0,4,,0
44,1,Block4,14,Cued,2,0,NONMATCH,t1,R,control,1,4,4,1273
44,1,Block4,15,Cued,0,0,NONMATCH,v2,Z,4back,0,4,3,1113
44,1,Block4,16,Cued,0,0,NONMATCH,t2,R,2back,1,4,4,1811
44,1,Block4,17,Cued,0,0,NONMATCH,d1,J,control,1,4,4,752
44,1,Block4,18,Cued,0,0,NONMATCH,0,S,control,1,4,4,1363
44,1,Block4,19,Cued,2,0,NONMATCH,t1,P,control,1,4,4,1760
44,1,Block4,20,Cued,0,0,MATCH,d2,J,3back,0,3,4,1321
44,1,Block4,21,Cued,0,0,NONMATCH,t2,P,2back,0,4,3,845
44,1,Block4,22,Cued,4,0,NONMATCH,v1,W,control,1,4,4,982
44,1,Block4,23,Cued,2,0,NONMATCH,t1,B,control,0,4,3,1861
44,1,Block4,24,Cued,0,0,NONMATCH,0,C,control,0,4,3,1549
44,1,Block4,25,Cued,0,0,NONMATCH,t2,B,2back,1,4,4,838
44,1,Block4,26,Cued,0,0,NONMATCH,v2,W,4back,1,4,4,1101
44,1,Block4,27,Cued,4,0,NONMATCH,v1,T,control,1,4,4,1878
44,1,Block4,28,Cued,0,0,NONMATCH,0,G,control,0,4,,0
44,1,Block4,29,Cued,0,0,NONMATCH,d1,Y,control,1,4,4,1476
44,1,Block4,30,Cued,0,0,NONMATCH,0,K,control,1,4,4,804
44,1,Block4,31,Cued,0,0,NONMATCH,v2,T,4back,1,4,4,615
44,1,Block4,32,Cued,0,0,MATCH,d2,Y,3back,1,3,3,918
45,1,Block1,1,Uncued,4,0,NONMATCH,v1,U,control,1,3,3,386
45,1,Block1,2,Uncued,0,0,NONMATCH,0,P,control,1,3,3,416
45,1,Block1,3,Uncued,0,0,NONMATCH,0,A,control,1,3,3,524
45,1,Block1,4,Uncued,0,0,NONMATCH,d1,C,control,1,3,3,593
45,1,Block1,5,Uncued,0,0,NONMATCH,v2,U,4back,1,3,3,1304
45,1,Block1,6,Uncued,4,0,NONMATCH,v1,M,control,1,3,3,1076
45,1,Block1,7,Uncued,0,0,MATCH,d2,C,3back,1,4,4,865
45,1,Block1,8,Uncued,0,0,NONMATCH,0,E,control,1,3,3,902
45,1,Block1,9,Uncued,0,0,NONMATCH,d1,R,control,1,3,3,822
45,1,Block1,10,Uncued,0,0,NONMATCH,v2,M,4back,0,3,4,1000
45,1,Block1,11,Uncued,0,0,NONMATCH,d1,H,control,1,3,3,880
45,1,Block1,12,Uncued,0,0,MATCH,d2,R,3back,1,4,4,851
45,1,Block1,13,Uncued,2,0,NONMATCH,t1,T,control,1,3,3,593
45,1,Block1,14,Uncued,0,0,MATCH,d2,H,3back,1,4,4,1075
45,1,Block1,15,Uncued,0,0,NONMATCH,t2,T,2back,1,3,3,871
45,1,Block1,16,Uncued,0,0,NONMATCH,0,K,control,1,3,3,932
45,1,Block1,17,Uncued,2,0,NONMATCH,t1,S,control,1,3,3,1024
45,1,Block1,18,Uncued,0,0,NONMATCH,d1,J,control,1,3,3,798
45,1,Block1,19,Uncued,0,0,NONMATCH,t2,S,2back,0,3,4,755
45,1,Block1,20,Uncued,4,0,NONMATCH,v1,L,control,1,3,3,707
45,1,Block1,21,Uncued,0,0,MATCH,d2,J,3back,1,4,4,748
45,1,Block1,22,Uncued,0,0,NONMATCH,0,W,control,1,3,3,541
45,1,Block1,23,Uncued,4,0,NONMATCH,v1,B,control,1,3,3,719
45,1,Block1,24,Uncued,0,0,NONMATCH,v2,L,4back,1,3,3,722
45,1,Block1,25,Uncued,0,0,NONMATCH,0,Y,control,1,3,3,856
45,1,Block1,26,Uncued,2,0,NONMATCH,t1,G,control,1,3,3,675
45,1,Block1,27,Uncued,0,0,NONMATCH,v2,B,4back,0,3,4,809
45,1,Block1,28,Uncued,0,0,NONMATCH,t2,G,2back,0,3,4,948
45,1,Block1,29,Uncued,0,0,NONMATCH,0,Z,control,1,3,3,700
45,1,Block1,30,Uncued,2,0,NONMATCH,t1,O,control,1,3,3,815
45,1,Block1,31,Uncued,0,0,NONMATCH,0,D,control,1,3,3,909
45,1,Block1,32,Uncued,0,0,NONMATCH,t2,O,2back,1,3,3,968
45,1,Block2,1,Uncued,4,0,NONMATCH,v1,G,control,1,3,3,1321
45,1,Block2,2,Uncued,0,0,NONMATCH,0,W,control,1,3,3,691
45,1,Block2,3,Uncued,0,0,NONMATCH,d1,K,control,1,3,3,807
45,1,Block2,4,Uncued,0,0,NONMATCH,0,Y,control,1,3,3,954
45,1,Block2,5,Uncued,0,0,NONMATCH,v2,G,4back,1,3,3,1304
45,1,Block2,6,Uncued,0,0,MATCH,d2,K,3back,1,4,4,835
45,1,Block2,7,Uncued,4,0,NONMATCH,v1,H,control,1,3,3,1118
45,1,Block2,8,Uncued,0,0,NONMATCH,0,E,control,1,3,3,956
45,1,Block2,9,Uncued,0,0,NONMATCH,0,D,control,1,3,3,1081
45,1,Block2,10,Uncued,0,0,NONMATCH,d1,A,control,1,3,3,904
45,1,Block2,11,Uncued,0,0,NONMATCH,v2,H,4back,0,3,4,812
45,1,Block2,12,Uncued,2,0,NONMATCH,t1,C,control,1,3,3,866
45,1,Block2,13,Uncued,0,0,MATCH,d2,A,3back,1,4,4,834
45,1,Block2,14,Uncued,0,0,NONMATCH,t2,C,2back,1,3,3,980
45,1,Block2,15,Uncued,2,0,NONMATCH,t1,Z,control,1,3,3,808
45,1,Block2,16,Uncued,0,0,NONMATCH,d1,P,control,1,3,3,797
45,1,Block2,17,Uncued,0,0,NONMATCH,t2,Z,2back,0,3,4,1128
45,1,Block2,18,Uncued,0,0,NONMATCH,0,M,control,1,3,3,926
45,1,Block2,19,Uncued,0,0,MATCH,d2,P,3back,1,4,4,915
45,1,Block2,20,Uncued,2,0,NONMATCH,t1,S,control,1,3,3,811
45,1,Block2,21,Uncued,4,0,NONMATCH,v1,T,control,1,3,3,552
45,1,Block2,22,Uncued,0,0,NONMATCH,t2,S,2back,1,3,3,935
45,1,Block2,23,Uncued,0,0,NONMATCH,0,R,control,1,3,3,1342
45,1,Block2,24,Uncued,0,0,NONMATCH,d1,L,control,1,3,3,793
45,1,Block2,25,Uncued,0,0,NONMATCH,v2,T,4back,1,3,3,795
45,1,Block2,26,Uncued,4,0,NONMATCH,v1,B,control,1,3,3,1038
45,1,Block2,27,Uncued,0,0,MATCH,d2,L,3back,1,4,4,906
45,1,Block2,28,Uncued,0,0,NONMATCH,0,O,control,1,3,3,836
45,1,Block2,29,Uncued,2,0,NONMATCH,t1,J,control,1,3,3,919
45,1,Block2,30,Uncued,0,0,NONMATCH,v2,B,4back,1,3,3,832
45,1,Block2,31,Uncued,0,0,NONMATCH,t2,J,2back,0,3,4,762
45,1,Block2,32,Uncued,0,0,NONMATCH,0,U,control,1,3,3,1009
